,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,first_name,last_name,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,birthdate,Manager,Status
6057,56032,2011-12-19,Not Specified,25/01/1900,3923.27,0.03,Delivery Truck,-85.86,159.31,60.0,Harold,Dahlen,Prarie,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2011-12-21,1967-02-28,William,Not Returned
6058,56103,2010-12-26,High,24/01/1900,2332.5955,0.07,Regular Air,366.86,115.99,5.92,Saphhira,Shifley,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,2010-12-28,1967-05-08,William,Not Returned
6059,130,2012-05-07,High,03/01/1900,461.89,0.05,Express Air,-309.82,150.98,13.99,Roy,Collins,Prarie,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2012-09-05,1967-02-14,William,Not Returned
6060,130,2012-05-07,High,29/01/1900,575.11,0.02,Regular Air,71.75,18.97,9.03,Roy,Collins,Prarie,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2012-08-05,1977-01-20,William,Not Returned
6061,130,2012-05-07,High,23/01/1900,236.46,0.05,Regular Air,-134.31,9.71,9.45,Roy,Collins,Prarie,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,2012-10-05,1978-08-02,William,Not Returned
6062,805,2011-07-04,Not Specified,08/02/1900,197.56,0.02,Regular Air,-119.86,4.97,5.71,Toby,Swindell,Prarie,Small Business,Furniture,Office Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,2011-06-07,1978-05-23,William,Not Returned
6063,2240,2012-03-05,Not Specified,17/01/1900,186.02,0.01,Regular Air,16.48,10.64,5.16,Sarah,Brown,Prarie,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2012-06-03,1978-08-17,William,Returned
6064,2240,2012-03-05,Not Specified,05/01/1900,142.44,0.06,Regular Air,-22.12,28.15,6.17,Sarah,Brown,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,2012-06-03,1984-11-14,William,Returned
6065,2241,2010-05-10,Critical,07/02/1900,967.78,0.04,Regular Air,369.33,24.95,2.99,Sarah,Brown,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,2010-12-05,1978-08-04,William,Not Returned
6066,4674,2009-04-18,Critical,23/01/1900,3041.33,0.02,Delivery Truck,-260.41,130.98,30.0,Christina,Anderson,Prarie,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2009-04-19,1977-09-10,William,Not Returned
6067,4737,2010-03-10,Not Specified,18/02/1900,314.21,0.0,Regular Air,49.77,5.88,3.04,Roy,Collins,Prarie,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,2010-11-03,1976-06-23,William,Not Returned
6068,5221,2011-06-08,Not Specified,17/02/1900,1347.63,0.07,Regular Air,562.89,28.48,1.99,Robert,Dilbeck,Prarie,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2011-10-06,1976-01-08,William,Not Returned
6069,5568,2011-06-06,Medium,08/01/1900,120.22,0.07,Regular Air,52.69,14.34,5.0,Randy,Ferguson,Prarie,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2011-07-06,1976-03-11,William,Not Returned
6070,6020,2009-09-21,Medium,23/01/1900,66.09,0.09,Regular Air,13.71,2.88,0.99,Arianne,Irving,Prarie,Corporate,Office Supplies,Labels,Avery 514,Small Box,0.36,2009-09-23,1976-08-16,William,Not Returned
6071,6112,2009-08-23,Medium,10/01/1900,1597.37,0.02,Delivery Truck,-533.69,146.05,80.2,Arianne,Irving,Prarie,Corporate,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,2009-08-23,1976-04-22,William,Not Returned
6072,6112,2009-08-23,Medium,31/01/1900,1753.9579999999999,0.06,Regular Air,382.39,65.99,5.92,Arianne,Irving,Prarie,Corporate,Technology,Telephones and Communication,252,Small Box,0.55,2009-08-24,1977-12-12,William,Not Returned
6073,6272,2010-02-27,High,02/02/1900,497.4,0.05,Regular Air,37.9,14.98,8.99,Randy,Ferguson,Prarie,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,2010-01-03,1977-08-18,William,Returned
6074,6272,2010-02-27,High,17/02/1900,4965.384,0.0,Delivery Truck,-175.46,124.49,51.94,Randy,Ferguson,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2010-01-03,1977-06-07,William,Returned
6075,6272,2010-02-27,High,08/01/1900,358.4195,0.09,Express Air,-275.06,55.99,2.5,Randy,Ferguson,Prarie,Corporate,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,2010-01-03,1976-06-02,William,Returned
6076,6272,2010-02-27,High,31/01/1900,3232.68,0.03,Regular Air,875.45,105.98,13.99,Randy,Ferguson,Prarie,Corporate,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2010-01-03,1976-10-20,William,Returned
6077,6501,2012-01-13,High,04/02/1900,236.99,0.06,Regular Air,-95.79,6.48,6.74,Arianne,Irving,Prarie,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,2012-01-15,1976-06-02,William,Not Returned
6078,6501,2012-01-13,High,15/02/1900,4617.335999999999,0.09,Regular Air,978.35,125.99,7.69,Arianne,Irving,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2012-01-15,1976-01-16,William,Not Returned
6079,6529,2012-11-26,Medium,04/02/1900,89.71,0.04,Regular Air,20.71,2.62,0.8,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,2012-11-28,1976-11-17,William,Not Returned
6080,7171,2011-02-13,Medium,28/01/1900,1703.8505,0.0,Regular Air,316.06,65.99,8.99,Andy,Gerbode,Prarie,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58,2011-02-15,1976-03-02,William,Not Returned
6081,7171,2011-02-13,Medium,17/01/1900,303.1865,0.02,Regular Air,92.59,20.99,0.99,Andy,Gerbode,Prarie,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2011-02-15,1976-03-11,William,Not Returned
6082,7815,2009-01-22,Critical,06/01/1900,187.37,0.09,Regular Air,-125.96,32.98,5.5,Amy,Hunt,Prarie,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,2009-01-23,1976-07-14,William,Returned
6083,9921,2011-05-14,Low,23/01/1900,356.09,0.05,Regular Air,155.82,15.67,1.39,Amy,Hunt,Prarie,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2011-05-14,1976-09-14,William,Not Returned
6084,10053,2012-01-10,High,31/01/1900,162.58,0.0,Regular Air,-109.86,4.89,4.93,Craig,Molinari,Prarie,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,2012-01-13,1976-07-03,William,Not Returned
6085,10053,2012-01-10,High,13/02/1900,6815.23,0.0,Delivery Truck,-196.07,150.98,39.25,Craig,Molinari,Prarie,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.75,2012-12-01,1975-11-26,William,Not Returned
6086,10309,2009-11-21,Low,23/01/1900,496.15,0.03,Regular Air,213.38,20.98,1.49,Trudy,Brown,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2009-11-21,1975-03-22,William,Not Returned
6087,10978,2009-04-01,Critical,09/01/1900,566.53,0.06,Delivery Truck,-209.6,60.98,30.0,Toby,Swindell,Prarie,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,2009-02-04,1975-02-02,William,Not Returned
6088,10979,2011-10-04,Medium,15/01/1900,486.43,0.0,Regular Air,285.35,30.93,3.92,Amy,Hunt,Prarie,Small Business,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,2011-06-10,1975-09-09,William,Not Returned
6089,10979,2011-10-04,Medium,07/01/1900,144.95,0.08,Express Air,10.82,19.98,5.86,Amy,Hunt,Prarie,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38,2011-06-10,1975-05-20,William,Not Returned
6090,11108,2012-08-16,Not Specified,20/01/1900,131.71,0.1,Regular Air,-44.0,6.48,5.74,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,0.37,2012-08-18,1975-04-11,William,Not Returned
6091,12067,2010-02-04,Critical,14/02/1900,271.06,0.0,Regular Air,-76.6,5.74,5.01,Toby,Swindell,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,2010-04-02,1974-05-18,William,Returned
6092,12067,2010-02-04,Critical,06/01/1900,58.84,0.05,Regular Air,4.29,9.48,3.72,Toby,Swindell,Prarie,Small Business,Furniture,Office Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Small Pack,0.4,2010-05-02,1974-07-21,William,Returned
6093,12067,2010-02-04,Critical,12/01/1900,1211.72,0.04,Regular Air,587.84,99.23,8.99,Toby,Swindell,Prarie,Small Business,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2010-05-02,1975-04-22,William,Returned
6094,12067,2010-02-04,Critical,09/01/1900,75.26,0.01,Regular Air,-17.24,7.64,5.83,Toby,Swindell,Prarie,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2010-05-02,1975-12-10,William,Returned
6095,12067,2010-02-04,Critical,07/01/1900,407.116,0.08,Regular Air,-289.81,65.99,19.99,Toby,Swindell,Prarie,Small Business,Technology,Telephones and Communication,iDEN i95,Small Box,0.59,2010-05-02,1975-12-02,William,Returned
6096,12804,2012-05-25,Medium,21/01/1900,69.06,0.0,Regular Air,28.47,3.08,0.5,Philip,Fox,Prarie,Home Office,Office Supplies,Labels,Avery 497,Small Box,0.37,2012-05-28,1978-07-24,William,Not Returned
6097,12804,2012-05-25,Medium,19/02/1900,84.01,0.08,Regular Air,-4.17,1.81,0.75,Philip,Fox,Prarie,Home Office,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,2012-05-27,1978-05-27,William,Not Returned
6098,12804,2012-05-25,Medium,03/02/1900,592.92,0.02,Express Air,-44.92,16.06,8.34,Philip,Fox,Prarie,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,2012-05-27,1978-07-07,William,Not Returned
6099,13575,2012-08-29,Critical,15/01/1900,106.1,0.09,Express Air,-65.67,6.48,8.19,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Paper,Xerox 217,Small Box,0.37,2012-01-09,1979-06-05,William,Not Returned
6100,13635,2009-05-01,Critical,28/01/1900,149.0,0.06,Regular Air,-119.48,4.98,7.44,Randy,Ferguson,Prarie,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2009-02-05,1970-05-16,William,Not Returned
6101,13635,2009-05-01,Critical,18/02/1900,334.29,0.01,Regular Air,-157.28,6.48,7.37,Randy,Ferguson,Prarie,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,2009-03-05,1970-08-20,William,Not Returned
6102,14245,2010-02-11,Critical,17/01/1900,454.09,0.1,Regular Air,29.7,28.15,6.17,Brian,Dahlen,Prarie,Small Business,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,2010-12-02,1970-03-18,William,Not Returned
6103,15904,2009-10-27,Not Specified,08/02/1900,124.01,0.08,Regular Air,-109.02,3.28,3.97,Trudy,Brown,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2009-10-28,1957-09-26,William,Returned
6104,15904,2009-10-27,Not Specified,18/02/1900,1836.84,0.09,Express Air,129.95,40.97,8.99,Trudy,Brown,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,2009-10-29,1957-12-08,William,Returned
6105,16422,2011-10-09,Critical,09/02/1900,272.01,0.01,Regular Air,-42.45,6.48,5.14,Beth,Fritzler,Prarie,Small Business,Office Supplies,Paper,Xerox 23,Small Box,0.37,2011-10-10,1958-11-19,William,Not Returned
6106,16422,2011-10-09,Critical,16/01/1900,171.5,0.02,Regular Air,-20.41,10.23,4.68,Beth,Fritzler,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,2011-11-10,1948-08-10,William,Not Returned
6107,17345,2011-08-02,Critical,23/01/1900,195.61,0.0,Regular Air,-17.02,7.64,5.83,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2011-04-08,1949-02-06,William,Not Returned
6108,18208,2012-04-01,Not Specified,03/02/1900,197.45,0.06,Regular Air,65.44,5.68,1.39,Roy,Collins,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2012-03-04,1949-06-12,William,Not Returned
6109,18208,2012-04-01,Not Specified,05/02/1900,82.98,0.08,Regular Air,-137.87,2.28,5.2,Roy,Collins,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,2012-03-04,1949-11-06,William,Not Returned
6110,18500,2012-02-11,Medium,13/02/1900,2507.79,0.08,Delivery Truck,-779.81,58.14,36.61,Toby,Swindell,Prarie,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2012-12-02,1949-08-11,William,Not Returned
6111,18500,2012-02-11,Medium,30/01/1900,1052.68,0.02,Regular Air,-19.27,32.98,5.5,Toby,Swindell,Prarie,Small Business,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,2012-12-02,1949-03-03,William,Not Returned
6112,18500,2012-02-11,Medium,30/01/1900,2536.31,0.01,Regular Air,-643.46,80.98,35.0,Toby,Swindell,Prarie,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2012-02-13,1949-06-12,William,Not Returned
6113,18597,2010-09-26,Medium,06/02/1900,101.2,0.1,Regular Air,38.58,2.88,0.5,Andy,Gerbode,Prarie,Consumer,Office Supplies,Labels,Avery 504,Small Box,0.36,2010-09-27,1950-11-15,William,Not Returned
6114,18822,2010-12-21,Low,03/02/1900,1950.036,0.03,Regular Air,361.89,65.99,8.99,Cynthia,Arntzen,Prarie,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,2010-12-30,1950-11-23,William,Returned
6115,19232,2009-07-12,Low,12/02/1900,265.38,0.04,Regular Air,-107.59,6.24,5.22,Cynthia,Arntzen,Prarie,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2009-07-17,1950-12-10,William,Not Returned
6116,19232,2009-07-12,Low,05/01/1900,33.41,0.09,Regular Air,-3.48,6.68,1.5,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2009-07-14,1950-08-27,William,Not Returned
6117,19232,2009-07-12,Low,28/01/1900,7157.16,0.09,Delivery Truck,1150.33,260.98,41.91,Cynthia,Arntzen,Prarie,Small Business,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,0.59,2009-07-19,1950-05-12,William,Not Returned
6118,19363,2011-07-05,High,13/02/1900,286.06,0.1,Regular Air,-85.09,6.68,5.66,Randy,Ferguson,Prarie,Home Office,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2011-06-07,1950-08-07,William,Not Returned
6119,19363,2011-07-05,High,10/02/1900,248.1,0.04,Regular Air,49.67,5.98,0.96,Randy,Ferguson,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,0.6,2011-07-07,1951-05-26,William,Not Returned
6120,19367,2009-04-20,High,20/01/1900,112.42,0.09,Regular Air,7.4,5.98,2.5,Amy,Hunt,Prarie,Home Office,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,0.36,2009-04-22,1951-09-05,William,Not Returned
6121,19911,2011-10-06,High,12/02/1900,1054.7,0.07,Regular Air,213.26,25.98,5.37,Brosina,Hoffman,Prarie,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,2011-07-10,1951-11-05,William,Not Returned
6122,19911,2011-10-06,High,07/02/1900,5349.21,0.01,Delivery Truck,61.9,135.99,28.63,Brosina,Hoffman,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,2011-08-10,1951-04-18,William,Not Returned
6123,19911,2011-10-06,High,08/02/1900,4859.37,0.07,Regular Air,2472.32,150.98,13.99,Brosina,Hoffman,Prarie,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2011-06-10,1952-03-09,William,Not Returned
6124,20517,2010-09-15,Low,08/02/1900,116.63,0.03,Regular Air,6.81,2.94,0.96,Trudy,Brown,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2010-09-17,1952-02-20,William,Not Returned
6125,21605,2012-04-08,High,01/02/1900,1932.97,0.08,Delivery Truck,-514.94,60.98,30.0,Brian,Dahlen,Prarie,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,2012-10-04,1952-04-15,William,Not Returned
6126,21605,2012-04-08,High,15/02/1900,476.49,0.1,Regular Air,-18.57,10.64,5.16,Brian,Dahlen,Prarie,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2012-10-04,1952-02-13,William,Not Returned
6127,21830,2009-01-11,Low,19/01/1900,6991.65,0.08,Delivery Truck,906.8,399.98,12.06,Andy,Gerbode,Prarie,Consumer,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2009-01-18,1953-05-24,William,Not Returned
6128,22147,2009-01-16,Low,06/02/1900,832.14,0.04,Regular Air,175.07,22.72,8.99,Christina,Anderson,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,2009-01-20,1953-07-17,William,Not Returned
6129,22182,2012-09-05,Medium,04/01/1900,55.97,0.09,Regular Air,-19.34,12.53,7.17,Cynthia,Arntzen,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2012-06-09,1953-04-22,William,Not Returned
6130,22182,2012-09-05,Medium,09/01/1900,174.72,0.06,Regular Air,-63.48,19.98,4.0,Cynthia,Arntzen,Prarie,Small Business,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2012-08-09,1953-05-08,William,Not Returned
6131,22182,2012-09-05,Medium,17/02/1900,2271.37,0.09,Express Air,528.11,49.34,10.25,Cynthia,Arntzen,Prarie,Small Business,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,2012-07-09,1953-07-21,William,Not Returned
6132,22243,2009-01-15,Critical,09/01/1900,24.76,0.09,Regular Air,-1.82,2.88,0.7,Amy,Hunt,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,2009-01-16,1953-07-11,William,Not Returned
6133,23104,2011-04-09,Medium,03/01/1900,30.92,0.02,Express Air,28.64,6.98,2.83,Trudy,Brown,Prarie,Small Business,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,2011-10-04,1953-02-20,William,Not Returned
6134,23104,2011-04-09,Medium,24/01/1900,142.8,0.01,Regular Air,-25.0,5.81,3.37,Trudy,Brown,Prarie,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,2011-12-04,1953-08-20,William,Not Returned
6135,23363,2012-05-29,Low,15/02/1900,241.81,0.02,Regular Air,-94.83,4.91,4.97,Robert,Dilbeck,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,2012-05-06,1953-04-21,William,Not Returned
6136,23559,2010-07-18,Low,14/01/1900,425.67,0.03,Express Air,166.57,28.53,1.49,Cynthia,Arntzen,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2010-07-25,1953-08-15,William,Returned
6137,23559,2010-07-18,Low,09/01/1900,173.44,0.02,Regular Air,-34.63,17.98,8.51,Cynthia,Arntzen,Prarie,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2010-07-23,1953-12-17,William,Returned
6138,24160,2011-02-01,Medium,13/02/1900,3644.5959999999995,0.06,Regular Air,1104.32,95.99,4.9,Amy,Hunt,Prarie,Home Office,Technology,Telephones and Communication,T60,Small Box,0.56,2011-02-02,1954-05-16,William,Not Returned
6139,24193,2009-03-14,Not Specified,14/02/1900,9539.6,0.02,Delivery Truck,-163.63,200.98,55.96,Beth,Fritzler,Prarie,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,0.75,2009-03-16,1954-04-10,William,Not Returned
6140,24193,2009-03-14,Not Specified,24/01/1900,109.86,0.02,Regular Air,-63.87,4.28,5.17,Beth,Fritzler,Prarie,Small Business,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2009-03-15,1954-04-01,William,Not Returned
6141,24193,2009-03-14,Not Specified,19/01/1900,1426.5125,0.04,Regular Air,-175.18,85.99,0.99,Beth,Fritzler,Prarie,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2009-03-16,1954-10-16,William,Not Returned
6142,24352,2010-05-10,Critical,01/02/1900,103.48,0.03,Regular Air,20.53,3.14,1.14,Toby,Swindell,Prarie,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,2010-10-05,1954-04-01,William,Not Returned
